Index,Temp,Umid,G320,G295,G270,G245,G220,G195,G170,G145,G120,G100
5447,34.11,53.42,479289,750871,1129931,1702057,2592405,4235781,7031760,12318797,26251152,40479308
5448,34.09,53.44,481316,752941,1148948,1697824,2585042,4222680,7004703,12346647,26441800,40554456
5449,34.11,53.41,479962,752112,1128064,1698880,2587492,4232498,6964506,12188209,25893322,39888008
5450,34.11,53.44,480300,743376,1138410,1686291,2577722,4193499,6933559,12332706,25893322,39670704
5451,34.12,53.44,477278,742567,1122499,1680066,2563204,4229220,6937963,12154303,25954852,39997560
5452,34.12,53.41,478281,744186,1135570,1697824,2580158,4216160,6951209,12277257,26203918,40329848
5453,34.12,53.40,478281,750458,1138410,1702057,2580158,4203181,6986780,12201825,26172524,40667700
5454,34.11,53.36,478952,741760,1135570,1711659,2592405,4229220,6986780,12284161,26203918,40441840
5455,34.12,53.33,479289,752112,1140312,1703118,2599810,4242362,7004703,12367617,26094366,40441840
5456,34.12,53.34,480300,752526,1136515,1693612,2589946,4258903,7009198,12291073,26346130,40857856
5457,34.12,53.31,480638,752526,1141265,1697824,2599810,4248962,7018205,12263473,26362028,40629884
5458,34.13,53.32,478952,753773,1149916,1704181,2597337,4242362,7027236,12402725,26203918,40629884
5459,34.13,53.33,479625,752941,1128997,1696769,2602287,4245660,7013698,12318797,26219644,40479308
5460,34.12,53.30,482677,753357,1141265,1703118,2582598,4242362,7004703,12235997,26141204,40292652
5461,34.13,53.29,478952,744186,1144134,1688376,2587492,4219418,6973398,12367617,26063234,40479308
5462,34.12,53.29,479962,744186,1135570,1692562,2582598,4222680,6973398,12249720,26032174,40367108
5463,34.13,53.26,479962,744186,1124348,1703118,2594868,4262227,7036290,12318797,26251152,40479308
5464,34.12,53.27,480300,751284,1131804,1700997,2582598,4242362,7004703,12229147,26203918,40367108
5465,34.13,53.24,479625,743376,1130867,1704181,2580158,4222680,6991252,12304919,26109960,40554456
5466,34.13,53.28,480300,743376,1125275,1693612,2582598,4235781,6955636,12208644,25924050,40181484
5467,34.13,53.31,478281,743376,1117904,1696769,2589946,4225948,6973398,12208644,26109960,40181484
5468,34.13,53.33,480300,743376,1134626,1684210,2572864,4196722,6942373,12147544,25985726,39851628
5469,34.14,53.34,481316,740152,1125275,1685250,2570442,4222680,6951209,12087053,25970280,39851628
5470,34.11,53.30,475615,742567,1133684,1691514,2575291,4216160,6933559,12134049,26001190,40144564
5471,34.13,53.31,478616,744186,1119738,1700997,2575291,4219418,6942373,12113863,25847368,40107712
5472,34.13,53.33,477946,742567,1134626,1705246,2575291,4203181,6946788,12188209,26016674,39888008
5473,34.12,53.32,477946,742567,1143176,1688376,2572864,4203181,6977854,12195013,25893322,40144564
5474,34.13,53.31,477612,744186,1140312,1690466,2592405,4225948,6973398,12277257,26032174,40181484
5475,34.13,53.31,478281,750871,1137462,1687333,2582598,4196722,6937963,12229147,25939442,40107712
5476,34.14,53.33,478616,744186,1137462,1694663,2568025,4203181,6920380,12134049,26032174,40034208
5477,34.13,53.31,478952,740955,1125275,1688376,2577722,4199948,6955636,12080369,25893322,39706756
5478,34.13,53.34,478952,739350,1129931,1697824,2568025,4196722,6907252,11985369,25970280,39598792
5479,34.13,53.34,477946,740955,1125275,1689420,2575291,4209661,6937963,12100443,25924050,40070928
5480,34.14,53.35,478952,741760,1135570,1683172,2565612,4209661,6946788,12107149,25801574,39815308
5481,34.14,53.35,476945,740955,1139360,1694663,2582598,4206418,6924768,12087053,25939442,39815308
5482,34.14,53.31,479289,742567,1125275,1687333,2575291,4229220,6977854,12291073,26032174,40255528
5483,34.14,53.33,478952,743376,1134626,1688376,2580158,4219418,6942373,12208644,26063234,39960976
5484,34.14,53.33,478952,750458,1123423,1693612,2577722,4216160,6977854,12181413,25862668,39888008
5485,34.14,53.31,476945,740955,1141265,1697824,2570442,4199948,6933559,12208644,25970280,40144564
5486,34.15,53.31,479289,744186,1132743,1690466,2570442,4183861,6933559,12201825,25710474,40034208
5487,34.15,53.33,477278,742567,1129931,1686291,2558401,4209661,6951209,12087053,25939442,39706756
5488,34.15,53.29,479625,742567,1135570,1690466,2565612,4193499,6986780,12222305,25786346,39742876
5489,34.16,53.30,480977,739350,1129931,1698880,2570442,4199948,6924768,12073692,25924050,39742876
5490,34.16,53.29,475615,752112,1135570,1680066,2563204,4196722,6924768,12093744,25893322,39888008
5491,34.16,53.26,476945,742567,1136515,1687333,2592405,4199948,6937963,12222305,26001190,39960976
5492,34.17,53.24,477946,739350,1132743,1684210,2575291,4219418,6964506,12174624,26078790,40107712
5493,34.15,53.22,479962,742567,1135570,1692562,2585042,4222680,7004703,12222305,25924050,40479308
5494,34.17,53.22,478616,751284,1129931,1699938,2594868,4239068,6951209,12195013,26078790,40367108
5495,34.17,53.19,483019,740955,1143176,1686291,2587492,4219418,6982314,12277257,26219644,40144564
5496,34.16,53.19,481656,742567,1138410,1689420,2580158,4222680,6960068,12222305,25939442,40218472
5497,34.17,53.16,483703,741760,1131804,1690466,2585042,4232498,6960068,12284161,25985726,40367108
5498,34.17,53.13,483703,741760,1140312,1699938,2582598,4216160,6955636,12277257,26001190,39851628
5499,34.18,53.14,478616,743376,1146055,1694663,2570442,4203181,6960068,12374622,26125574,40070928
5500,34.19,53.14,477612,742567,1144134,1694663,2572864,4206418,6924768,12154303,25832086,39420152
5501,34.20,53.18,477946,740152,1116989,1683172,2556006,4174268,6898526,11881073,25650098,39420152
5502,34.20,53.18,473964,746628,1125275,1669792,2568025,4171080,6889824,11932993,25515282,39349144
5503,34.20,53.18,472325,742567,1132743,1683172,2546472,4164718,6842347,11919971,25411400,39455748
5504,34.18,53.16,471998,748264,1125275,1692562,2553616,4167896,6898526,12147544,25771136,39888008
5505,34.17,53.14,477612,740955,1129931,1690466,2575291,4222680,6960068,12249720,26251152,40667700
5506,34.18,53.13,477946,744186,1125275,1695715,2585042,4222680,7027236,12291073,26141204,40516848
5507,34.18,53.13,479289,741760,1137462,1696769,2582598,4219418,7000214,12229147,26094366,40404440
5508,34.17,53.13,479289,743376,1138410,1693612,2589946,4222680,6968950,12270361,26125574,40070928
5509,34.18,53.11,480300,739350,1122499,1684210,2580158,4222680,6960068,12181413,26235388,39888008
5510,34.17,53.10,480300,750871,1137462,1709516,2570442,4232498,6982314,12249720,26047694,40218472
5511,34.18,53.12,477612,740955,1134626,1696769,2585042,4199948,7000214,12249720,26063234,40441840
5512,34.19,53.13,477946,743376,1130867,1704181,2580158,4203181,6991252,12181413,26047694,40479308
5513,34.19,53.10,477278,744186,1123423,1698880,2577722,4222680,6951209,12167843,25924050,39960976
5514,34.19,53.10,476945,742567,1131804,1700997,2577722,4229220,6977854,12270361,26141204,40255528
5515,34.18,53.08,478281,741760,1132743,1694663,2609748,4229220,6960068,12353629,26266934,40554456
5516,34.17,53.09,478281,752941,1134626,1690466,2577722,4222680,6986780,12222305,26219644,40857856
5517,34.18,53.08,480977,752526,1138410,1708446,2594868,4232498,7018205,12381636,26156854,40144564
5518,34.18,53.12,476945,741760,1146055,1698880,2582598,4216160,6995730,12256592,26032174,40034208
5519,34.19,53.13,478281,741760,1140312,1690466,2565612,4183861,6937963,12284161,25695354,40181484
5520,34.21,53.13,475947,744186,1124348,1689420,2553616,4167896,6881142,11972232,25832086,39779060
5521,34.19,53.11,475615,738550,1135570,1690466,2572864,4183861,6902886,12067023,25816820,39815308
5522,34.17,53.13,474954,749086,1143176,1672861,2553616,4183861,6915998,11972232,25725614,39455748
5523,34.16,53.14,473964,748264,1131804,1690466,2560800,4199948,6955636,12140793,25924050,40218472
5524,34.15,53.15,478616,740955,1129931,1696769,2585042,4222680,6973398,12297992,26063234,40554456
5525,34.16,53.15,479625,750458,1141265,1700997,2582598,4232498,6973398,12284161,25939442,40367108
5526,34.18,53.14,479625,742567,1129931,1700997,2587492,4199948,6920380,12174624,25924050,39924460
5527,34.18,53.16,476612,740955,1136515,1675941,2568025,4190281,6942373,12297992,25755944,39924460
5528,34.18,53.14,476612,739350,1121577,1690466,2563204,4199948,6942373,12332706,25985726,40144564
5529,34.18,53.14,476612,741760,1135570,1689420,2575291,4180658,6894172,12113863,25877986,40107712
5530,34.19,53.14,477612,749086,1131804,1686291,2570442,4203181,6920380,12229147,25847368,39779060
5531,34.19,53.16,476612,749086,1127133,1683172,2563204,4183861,6885480,12263473,25710474,39997560
5532,34.19,53.15,476279,740152,1116076,1690466,2565612,4183861,6894172,12127313,25816820,39634716
5533,34.19,53.17,477946,738550,1130867,1676970,2565612,4190281,6946788,12140793,25908678,39924460
5534,34.18,53.13,478281,741760,1129931,1688376,2572864,4216160,6960068,12167843,25985726,40181484
5535,34.19,53.14,475615,740152,1136515,1694663,2570442,4187069,6960068,12242854,26063234,40218472
5536,34.16,53.13,476279,744998,1140312,1698880,2572864,4190281,6968950,12229147,26016674,40144564
5537,34.17,53.15,478616,744186,1132743,1699938,2589946,4222680,6951209,12134049,26125574,40255528
5538,34.18,53.14,477278,750871,1139360,1694663,2572864,4206418,6951209,12208644,26016674,40107712
5539,34.19,53.15,477946,740152,1131804,1689420,2563204,4209661,6898526,12127313,25725614,39670704
5540,34.19,53.20,475615,740955,1134626,1694663,2558401,4155212,6863846,11959124,25426188,39137652
5541,34.20,53.21,473307,746628,1128064,1667752,2546472,4155212,6850930,11906977,25545118,39420152
5542,34.18,53.19,479625,749086,1128997,1668772,2558401,4196722,6920380,12167843,25985726,39888008
5543,34.18,53.16,474954,740955,1131804,1690466,2565612,4183861,6937963,12140793,25893322,40034208
5544,34.15,53.13,476612,742567,1133684,1692562,2587492,4216160,6937963,12235997,26251152,40218472
5545,34.16,53.16,477612,740152,1137462,1706311,2570442,4222680,6946788,12256592,26063234,40181484
5546,34.17,53.18,479289,742567,1139360,1686291,2577722,4219418,6973398,12402725,26141204,39851628
5547,34.18,53.19,478281,750458,1127133,1687333,2556006,4196722,6902886,12208644,25560062,39851628
5548,34.18,53.17,477612,738550,1146055,1687333,2568025,4193499,6964506,12201825,25740770,39598792
5549,34.17,53.19,475947,749086,1138410,1680066,2556006,4187069,6881142,12060361,25755944,39779060
5550,34.17,53.17,476945,737752,1134626,1693612,2556006,4187069,6929160,12215471,25877986,39779060
5551,34.18,53.18,476945,739350,1125275,1692562,2556006,4190281,6920380,12263473,25725614,39598792
5552,34.17,53.20,474623,737752,1132743,1681100,2563204,4183861,6937963,12087053,25740770,39598792
5553,34.18,53.19,475947,739350,1135570,1680066,2568025,4174268,6859536,11881073,25500390,39670704
5554,34.15,53.17,472979,738550,1118820,1697824,2563204,4212908,6960068,12291073,26188212,40367108
5555,34.18,53.21,478281,743376,1135570,1694663,2575291,4219418,6968950,12174624,25939442,39924460
5556,34.17,53.20,475615,740152,1128997,1694663,2568025,4199948,6898526,12073692,25725614,39562932
5557,34.16,53.23,476279,740955,1125275,1684210,2568025,4209661,6942373,12140793,26141204,40034208
5558,34.14,53.21,477612,743376,1136515,1694663,2577722,4235781,7018205,12311854,26314394,40441840
5559,34.15,53.26,480300,750871,1135570,1688376,2580158,4203181,6968950,12263473,26109960,40479308
5560,34.16,53.27,479625,743376,1136515,1695715,2577722,4216160,6964506,12263473,25954852,39960976
5561,34.16,53.28,478616,744186,1138410,1696769,2594868,4225948,6991252,12181413,25893322,40667700
5562,34.16,53.30,478281,751284,1124348,1709516,2582598,4225948,6995730,12445120,26141204,40367108
5563,34.15,53.27,476945,750458,1129931,1693612,2577722,4232498,6982314,12304919,26188212,40292652
5564,34.16,53.28,479625,741760,1136515,1698880,2577722,4222680,6982314,12284161,26141204,40404440
5565,34.17,53.29,479962,742567,1137462,1686291,2575291,4183861,6924768,12154303,25710474,39455748
5566,34.17,53.31,474954,749086,1128064,1678001,2558401,4190281,6889824,11972232,25832086,39455748
5567,34.16,53.34,475615,740152,1136515,1690466,2558401,4161544,6907252,12215471,25725614,39706756
5568,34.17,53.31,476945,749086,1124348,1680066,2565612,4209661,6973398,12284161,25970280,40144564
5569,34.16,53.29,477278,739350,1138410,1702057,2568025,4196722,6942373,12154303,25939442,39742876
5570,34.16,53.26,478281,738550,1131804,1691514,2560800,4196722,6902886,12195013,25620016,39634716
5571,34.17,53.25,476279,739350,1126203,1684210,2572864,4232498,6960068,12120584,25893322,39815308
5572,34.17,53.25,478616,741760,1137462,1675941,2563204,4212908,6889824,12161069,25740770,39779060
5573,34.15,53.23,476945,738550,1135570,1680066,2572864,4222680,6960068,12360619,26141204,40554456
5574,34.16,53.25,479625,741760,1135570,1690466,2587492,4235781,6995730,12318797,26125574,40743548
5575,34.16,53.23,479289,743376,1134626,1692562,2572864,4216160,6977854,12113863,25954852,40404440
5576,34.17,53.26,476945,741760,1131804,1692562,2592405,4216160,6937963,12195013,25847368,40292652
5577,34.16,53.24,483361,740955,1132743,1685250,2572864,4199948,6951209,12222305,26172524,40404440
5578,34.18,53.24,478281,739350,1134626,1683172,2577722,4216160,6937963,12174624,25893322,39960976
5579,34.15,53.24,477612,739350,1110629,1690466,2577722,4219418,6991252,12459316,26109960,40554456
5580,34.16,53.23,478952,742567,1143176,1703118,2582598,4216160,6942373,12270361,26219644,40292652
5581,34.17,53.24,478952,752526,1138410,1691514,2587492,4225948,7000214,12263473,26266934,40107712
5582,34.14,53.24,480300,744186,1137462,1686291,2582598,4232498,6982314,12291073,26109960,40629884
5583,34.15,53.25,476279,750458,1130867,1697824,2587492,4235781,6995730,12360619,26235388,40554456
5584,34.15,53.26,479962,744186,1124348,1690466,2592405,4229220,6968950,12181413,26251152,40554456
5585,34.14,53.26,477946,743376,1144134,1694663,2585042,4252271,7022718,12452214,26282736,40934416
5586,34.14,53.30,482677,752941,1143176,1704181,2585042,4222680,6995730,12208644,26141204,40667700
5587,34.14,53.30,481656,751698,1142220,1694663,2582598,4219418,6991252,12291073,26094366,40404440
5588,34.14,53.30,479289,751284,1137462,1691514,2580158,4239068,7013698,12318797,26156854,40404440
5589,34.15,53.30,479962,743376,1150885,1692562,2597337,4222680,6991252,12452214,26203918,40292652
5590,34.14,53.31,478616,744186,1138410,1703118,2575291,4225948,6995730,12263473,26125574,40181484
5591,34.15,53.33,479625,751284,1146055,1703118,2577722,4209661,6960068,12263473,25985726,40292652
5592,34.14,53.31,478281,744186,1132743,1700997,2585042,4229220,6995730,12311854,26235388,40479308
5593,34.14,53.29,480300,744186,1135570,1690466,2582598,4232498,6991252,12188209,26172524,40592132
5594,34.14,53.31,480638,750871,1140312,1703118,2587492,4245660,7004703,12311854,26001190,40554456
5595,34.14,53.33,485768,742567,1145094,1689420,2575291,4222680,6982314,12256592,26125574,40255528
5596,34.15,53.35,478616,750871,1130867,1689420,2577722,4203181,6960068,12127313,25924050,39924460
5597,34.14,53.33,478281,741760,1138410,1683172,2572864,4222680,6951209,12445120,26203918,40218472
5598,34.13,53.31,478281,741760,1136515,1692562,2580158,4239068,7018205,12502098,26266934,40781580
5599,34.14,53.33,480300,751698,1144134,1695715,2577722,4232498,6968950,12291073,25924050,40441840
5600,34.14,53.35,479625,740152,1125275,1696769,2575291,4219418,6977854,12395688,26109960,40329848
5601,34.14,53.35,477612,740955,1136515,1692562,2575291,4216160,6955636,12208644,26001190,39888008
5602,34.14,53.35,476279,743376,1130867,1691514,2565612,4183861,6929160,12201825,25771136,39888008
5603,34.14,53.32,478281,739350,1117904,1678001,2568025,4219418,6951209,12154303,26063234,40144564
5604,34.15,53.34,477612,740955,1130867,1695715,2572864,4219418,6973398,12154303,25832086,39960976
5605,34.15,53.37,479289,743376,1134626,1699938,2572864,4203181,6951209,12134049,25985726,39997560
5606,34.15,53.37,477612,737752,1134626,1693612,2582598,4222680,7013698,12270361,26188212,40292652
5607,34.16,53.34,478281,740955,1127133,1704181,2585042,4216160,6968950,12346647,25985726,40218472
5608,34.15,53.36,477612,740955,1119738,1692562,2585042,4190281,6960068,12174624,25816820,39598792
5609,34.15,53.35,478616,741760,1123423,1699938,2565612,4212908,6968950,12222305,25954852,40144564
5610,34.15,53.34,477946,740955,1138410,1709516,2577722,4229220,6986780,12188209,26235388,40034208
5611,34.16,53.34,476612,744186,1124348,1691514,2587492,4219418,6951209,12229147,26251152,40367108
5612,34.17,53.33,477612,752526,1135570,1695715,2587492,4222680,6995730,12201825,26094366,40781580
5613,34.15,53.30,478952,750871,1142220,1698880,2589946,4239068,7027236,12277257,26393878,40592132
5614,34.14,53.27,479962,745812,1142220,1706311,2599810,4255584,7068162,12395688,26489894,40934416
5615,34.13,53.27,479962,752112,1141265,1709516,2604770,4265556,7081910,12445120,26522056,40934416
5616,34.14,53.28,480300,753357,1146055,1696769,2597337,4258903,7036290,12332706,26409832,40743548
5617,34.15,53.28,477946,751284,1132743,1705246,2585042,4252271,6995730,12215471,26282736,40255528
5618,34.14,53.28,480300,752941,1147018,1711659,2594868,4268890,7072739,12395688,26473844,40857856
5619,34.14,53.27,479289,751698,1127133,1698880,2604770,4239068,7018205,12360619,26425806,40781580
5620,34.15,53.30,482336,750871,1143176,1693612,2604770,4222680,7022718,12304919,26188212,40181484
5621,34.14,53.27,480638,743376,1128064,1697824,2614746,4258903,7027236,12318797,26554294,40667700
5622,34.15,53.28,482336,744186,1137462,1696769,2592405,4245660,7018205,12270361,26266934,40592132
5623,34.16,53.29,479289,751698,1149916,1693612,2577722,4222680,7027236,12222305,26203918,40367108
5624,34.14,53.27,479625,742567,1135570,1703118,2587492,4199948,7027236,12480670,26457812,40896100
5625,34.12,53.28,481656,752941,1153803,1702057,2609748,4282279,7077322,12409771,26570444,41088400
5626,34.15,53.28,481656,753357,1135570,1695715,2594868,4248962,7022718,12318797,26330254,40592132
5627,34.13,53.26,482336,751284,1129931,1694663,2589946,4245660,7040825,12249720,26377944,40441840
5628,34.14,53.29,481316,756278,1144134,1695715,2602287,4255584,7004703,12318797,26441800,40857856
5629,34.13,53.27,480977,753357,1123423,1709516,2592405,4272230,7031760,12430956,26554294,40934416
5630,34.12,53.27,479289,751284,1144134,1709516,2609748,4255584,7013698,12360619,26282736,41011264
5631,34.14,53.28,480300,752526,1131804,1700997,2592405,4229220,6960068,12291073,26235388,40107712
5632,34.12,53.29,478952,750871,1134626,1690466,2587492,4232498,7009198,12318797,26235388,40819684
5633,34.09,53.31,481656,750458,1127133,1695715,2604770,4272230,7068162,12617636,26635236,41127080
5634,34.10,53.35,488550,753357,1147982,1723543,2622279,4282279,7100325,12466426,26409832,41011264
5635,34.11,53.36,483361,756278,1143176,1706311,2602287,4262227,7004703,12346647,26141204,40592132
5636,34.11,53.37,481656,751284,1129931,1707378,2585042,4248962,6986780,12291073,26235388,40367108
5637,34.10,53.35,480638,751284,1142220,1704181,2582598,4242362,7009198,12318797,26346130,40554456
5638,34.09,53.38,479625,744186,1143176,1692562,2587492,4235781,7013698,12284161,26172524,40404440
5639,34.09,53.38,480638,750458,1145094,1700997,2599810,4255584,7009198,12318797,26457812,40592132
5640,34.10,53.38,480638,751698,1124348,1700997,2589946,4235781,6991252,12277257,26078790,40255528
5641,34.10,53.39,479625,743376,1141265,1707378,2580158,4235781,6955636,12318797,26047694,40181484
5642,34.10,53.40,478616,742567,1143176,1695715,2575291,4225948,6995730,12249720,25954852,40144564
5643,34.12,53.40,478952,744186,1134626,1700997,2585042,4225948,6982314,12263473,25908678,40107712
5644,34.11,53.41,479289,744186,1142220,1704181,2577722,4216160,6973398,12229147,26141204,40107712
5645,34.11,53.41,478281,752112,1122499,1709516,2589946,4239068,6977854,12416825,26078790,40516848
5646,34.11,53.41,478952,744186,1128064,1692562,2580158,4239068,6968950,12395688,25985726,40255528
5647,34.11,53.39,478952,750871,1142220,1689420,2589946,4245660,6995730,12249720,26282736,40554456
5648,34.08,53.38,478952,751284,1140312,1685250,2614746,4265556,7068162,12339672,26393878,41049796
5649,34.08,53.39,483361,752941,1131804,1719202,2599810,4292376,7054467,12388658,26554294,40857856
5650,34.09,53.38,481316,753357,1143176,1714884,2604770,4278924,7059026,12452214,26586612,41399872
5651,34.09,53.38,484390,754189,1147982,1712733,2594868,4235781,7018205,12270361,26298556,40896100
5652,34.09,53.36,480638,752941,1146055,1700997,2604770,4255584,7018205,12304919,26314394,40743548
5653,34.12,53.36,478952,752526,1153803,1696769,2607256,4232498,7009198,12277257,26219644,40292652
5654,34.11,53.38,481656,751284,1138410,1706311,2589946,4239068,7009198,12402725,26298556,40705592
5655,34.10,53.37,478952,752526,1136515,1694663,2592405,4232498,7018205,12263473,26172524,40705592
5656,34.09,53.38,481656,752112,1142220,1704181,2594868,4262227,7054467,12416825,26409832,41204652
5657,34.07,53.39,482336,752526,1141265,1706311,2612245,4255584,7081910,12494948,26602800,41243548
5658,34.09,53.42,481656,751284,1134626,1700997,2604770,4262227,7054467,12360619,26554294,40857856
5659,34.09,53.44,481316,752941,1134626,1704181,2597337,4262227,7009198,12263473,26298556,40857856
5660,34.08,53.43,477612,752112,1142220,1709516,2602287,4272230,7059026,12360619,26554294,40896100
5661,34.08,53.45,481316,750871,1146055,1699938,2617252,4235781,7004703,12318797,26032174,40255528
5662,34.09,53.45,481316,751284,1151856,1696769,2597337,4239068,7018205,12353629,26219644,40516848
5663,34.08,53.44,477612,751698,1140312,1713808,2592405,4248962,7000214,12270361,26078790,40144564
5664,34.09,53.44,480977,753357,1144134,1706311,2589946,4255584,7009198,12263473,26266934,40292652
5665,34.08,53.45,478281,751284,1140312,1696769,2587492,4219418,6991252,12229147,26172524,40181484
5666,34.10,53.46,480638,744998,1149916,1694663,2587492,4239068,6991252,12235997,26141204,40218472
5667,34.10,53.48,477612,743376,1139360,1698880,2582598,4219418,6991252,12249720,25970280,40292652
5668,34.10,53.48,480300,744998,1135570,1690466,2585042,4206418,6973398,12222305,25893322,40107712
5669,34.09,53.49,480300,742567,1146055,1704181,2580158,4252271,6995730,12277257,26425806,40781580
5670,34.10,53.48,481656,750871,1138410,1693612,2580158,4242362,7000214,12291073,26235388,40404440
5671,34.09,53.47,476945,744186,1121577,1689420,2582598,4232498,6991252,12318797,26125574,40441840
5672,34.10,53.46,478616,751698,1131804,1696769,2599810,4239068,7027236,12277257,26314394,40292652
5673,34.10,53.47,480977,750458,1150885,1710587,2587492,4252271,7031760,12346647,26235388,40592132
5674,34.11,53.45,479625,744186,1146055,1695715,2587492,4232498,6986780,12325748,26016674,40441840
5675,34.09,53.45,481996,743376,1130867,1692562,2582598,4252271,6995730,12346647,26298556,40819684
5676,34.10,53.45,478616,754606,1137462,1696769,2589946,4242362,7009198,12311854,26362028,40819684
5677,34.10,53.46,479625,753773,1144134,1703118,2582598,4242362,6982314,12291073,26094366,40255528
5678,34.12,53.47,478281,753357,1128997,1692562,2580158,4222680,6964506,12195013,26125574,39888008
5679,34.10,53.46,477946,744186,1133684,1680066,2575291,4252271,6973398,12270361,26203918,40857856
5680,34.09,53.44,479625,755859,1138410,1708446,2599810,4275574,7059026,12430956,26457812,41088400
5681,34.08,53.42,483019,752941,1147018,1710587,2614746,4282279,7059026,12416825,26619008,41321564
5682,34.10,53.42,481316,752941,1150885,1710587,2609748,4272230,7045366,12353629,26330254,40781580
5683,34.10,53.42,481316,752941,1130867,1694663,2592405,4268890,7018205,12445120,26109960,40404440
5684,34.10,53.43,481656,754606,1139360,1714884,2592405,4245660,7049914,12360619,26716674,40857856
5685,34.11,53.42,480300,753773,1145094,1723543,2602287,4262227,7068162,12388658,26377944,41165828
5686,34.09,53.40,480300,754606,1134626,1713808,2609748,4285640,7068162,12388658,26489894,41165828
5687,34.09,53.40,484390,755023,1147982,1725722,2617252,4275574,7095712,12473544,26602800,41282520
5688,34.10,53.40,484046,755023,1152829,1710587,2607256,4258903,7077322,12466426,26554294,40857856
5689,34.11,53.38,482677,752526,1156735,1705246,2607256,4268890,7081910,12388658,26393878,41165828
5690,34.11,53.38,481656,753773,1141265,1711659,2594868,4255584,7031760,12297992,26109960,40367108
5691,34.13,53.43,481316,751698,1146055,1690466,2585042,4216160,6955636,12222305,25801574,39997560
5692,34.12,53.43,477612,743376,1144134,1688376,2582598,4219418,6973398,12249720,26172524,40107712
5693,34.12,53.40,480638,752941,1139360,1691514,2577722,4239068,6982314,12353629,26063234,40367108
5694,34.13,53.37,478616,753357,1124348,1691514,2594868,4245660,7013698,12291073,26473844,40479308
5695,34.12,53.37,481996,754606,1148948,1699938,2592405,4268890,7040825,12381636,26489894,41321564
5696,34.11,53.36,480300,753357,1149916,1704181,2604770,4268890,7072739,12381636,26505966,41204652
5697,34.11,53.36,481656,754189,1134626,1702057,2607256,4262227,7068162,12346647,26554294,41165828
5698,34.12,53.37,480638,755441,1134626,1704181,2604770,4248962,7049914,12423886,26554294,40857856
5699,34.13,53.35,481316,752526,1152829,1704181,2617252,4255584,7013698,12339672,26602800,40629884
5700,34.13,53.36,480300,750871,1142220,1695715,2594868,4252271,6968950,12277257,26172524,40367108
5701,34.13,53.36,479962,743376,1139360,1705246,2585042,4222680,6955636,12161069,26141204,40292652
5702,34.13,53.38,478281,742567,1124348,1692562,2592405,4219418,6995730,12277257,26125574,40181484
5703,34.13,53.39,478281,743376,1132743,1684210,2587492,4222680,6951209,12161069,26032174,40367108
5704,34.13,53.38,478616,743376,1145094,1700997,2575291,4235781,6986780,12325748,26314394,40592132
5705,34.14,53.37,480300,750871,1148948,1700997,2585042,4245660,7004703,12291073,26314394,40934416
5706,34.13,53.33,481316,752941,1143176,1692562,2585042,4265556,7054467,12291073,26393878,41088400
5707,34.13,53.31,483019,751698,1142220,1709516,2602287,4275574,7059026,12466426,26782182,41165828
5708,34.12,53.33,482677,754189,1137462,1705246,2607256,4268890,7068162,12494948,26733020,41165828
5709,34.12,53.33,481316,755441,1154779,1720286,2617252,4272230,7095712,12445120,26667752,41596952
5710,34.12,53.32,483019,758378,1139360,1707378,2604770,4285640,7077322,12402725,26667752,41165828
5711,34.13,53.33,482336,757536,1146055,1703118,2612245,4278924,7104944,12509257,26651484,41204652
5712,34.13,53.33,480638,754606,1149916,1717040,2602287,4275574,7054467,12374622,26346130,40896100
5713,34.13,53.31,483361,757536,1145094,1714884,2602287,4275574,7091106,12480670,26522056,41011264
5714,34.15,53.31,481656,757116,1134626,1708446,2597337,4262227,7036290,12318797,26266934,40857856
5715,34.16,53.30,478281,753357,1130867,1698880,2612245,4235781,7004703,12291073,26298556,40705592
5716,34.16,53.34,480977,750871,1140312,1707378,2580158,4229220,6968950,12388658,26094366,39960976
5717,34.15,53.35,478281,757536,1123423,1690466,2580158,4222680,7000214,12235997,26266934,40404440
5718,34.16,53.30,477946,744186,1146055,1709516,2607256,4235781,7022718,12332706,26266934,40554456
5719,34.17,53.31,477278,752112,1119738,1697824,2587492,4212908,6942373,12304919,26063234,39888008
5720,34.17,53.36,479625,740152,1132743,1684210,2570442,4199948,6911622,11985369,25725614,39598792
5721,34.18,53.41,477612,741760,1128064,1683172,2563204,4177460,6915998,12100443,25590004,39888008
5722,34.19,53.44,474954,739350,1122499,1676970,2563204,4174268,6889824,12127313,25575024,39598792
5723,34.19,53.41,473636,749086,1129931,1685250,2548849,4171080,6907252,11959124,25740770,39670704
5724,34.19,53.37,477278,736956,1125275,1692562,2563204,4196722,6920380,11959124,25816820,39706756
5725,34.19,53.34,476612,742567,1129931,1689420,2565612,4206418,6937963,12161069,25893322,39384616
5726,34.18,53.35,478281,741760,1136515,1689420,2568025,4183861,6920380,12134049,25877986,40144564
5727,34.17,53.31,477612,740955,1142220,1686291,2572864,4216160,7022718,12353629,26125574,40781580
5728,34.16,53.26,478616,743376,1142220,1692562,2594868,4262227,7040825,12339672,26522056,41049796
5729,34.17,53.22,481316,754606,1130867,1713808,2607256,4272230,7077322,12402725,26425806,41011264
5730,34.18,53.22,481316,752941,1134626,1714884,2609748,4275574,7036290,12381636,26554294,40896100
